category,Bowel,Bowel,Bowel,Bowel,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cancer,Cardio_Vascular,Cardio_Vascular,Cardio_Vascular,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Hyperglycaemia,Inflammatory,Inflammatory,Inflammatory,Inflammatory,Liver,Liver,Liver,Liver,Liver,Neurological,Neurological,Tumor,Tumor,Tumor,Tumor,Tumor,species
msp_1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004570522732700283,0.0,0.0,0.0,0.017544789991694475,0.0,0.0,0.026219505092231334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Phascolarctobacterium
msp_1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09652567611565258,0.012179861836108221,0.03769275091343473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008560520434980247,0.0,0.02128635228863119,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010517288197604424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Firmicutes
msp_1499,0.0,0.0,0.0,0.0,0.09402699685371894,0.05494347681894901,0.0,0.0,0.0,0.0,0.0056217208621400444,0.007424882546099963,0.0,0.0,0.0,0.009639859931642953,0.0,0.0,0.01312138090569399,0.0,0.0,0.005877283085901796,0.0,0.0,0.02567389218157173,0.0029584866458981216,0.0705225767248769,0.071524334123866,0.0,0.0,0.0,0.0,0.030767722436635,0.0,0.0,0.0,0.0,0.043185314094578896,0.0,0.0,unclassified Lachnospiraceae
msp_1500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09714133790611883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02387758028091231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010517288197604424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1503c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006830320303522637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044020070905832084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Firmicutes
msp_1505,0.0,0.0,0.0,0.0,0.0,0.0,0.04239444952764712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14820234888266914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09602690573128767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1509,0.0,0.0,0.0,0.0,0.0,0.0,0.1168893079548703,0.009463515350713247,0.11803862077065777,0.0,0.0,0.0,0.099816965935097,0.0,0.0,0.0,0.0,0.13389068075246616,0.0,0.0,0.0,0.0,0.0,0.035103115048231506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1510c,0.0,0.0,0.0,0.0,0.026956227582433406,0.0,0.0761085466425394,0.1103255181788644,0.21130393362802385,0.10231083942330921,0.0,0.0,0.09834906937722789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09311873130652719,0.0,0.0,0.0,0.0,0.0,0.0,0.04228827228720663,0.0,0.0,0.0,0.01473385723468888,0.03794885888907521,0.0,0.0,0.0,0.032996871256409516,unclassified
msp_1511c,0.0,0.0,0.0,0.0,0.0,0.006806562361732483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010672656419225264,0.010546806124972783,0.0,0.0,0.0,0.0,0.0,0.0,0.051943275649893886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015015624378259311,0.04689380927787932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Enterobacter asburiae
msp_1513,0.0,0.0,0.0,0.0,0.047110436447963255,0.0,0.0,0.10131039255994728,0.10411603140318143,0.07856425562630846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962422519344902,0.05185102931001679,0.0,0.07347199015383726,0.0,0.0,Gordonibacter sp. An232A / Coriobacteriaceae bacterium CHKCI002
msp_1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013889105850085116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04436679020311682,0.04466030925566133,0.0,0.11812732054744778,0.0,0.0,0.02964876202443202,0.0,0.0,0.06301543048400329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025969497892305418,0.051107730996314056,0.0,0.1080256631493783,0.0,0.0,0.0952181314177977,0.060430022384811356,0.10194126987394755,0.0,0.010852793261730788,0.0,unclassified Lachnoclostridium
msp_1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03973209683214565,0.0,0.03753437801043709,0.0,0.0,0.0,0.0,0.0,0.0,0.14790712508011397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09602690573128767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Firmicutes
msp_1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014718306199343922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1519,0.0034276814275153136,0.0,0.0,0.0,0.0,0.0,0.0,0.027201268124047016,0.0,0.0,0.0,0.0,0.004118221993483974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004298577486952065,0.0034799612428026774,0.0,0.0,0.10570682940171762,0.0,0.11629776761704497,0.056949008523693105,0.0,0.06348398349921766,0.03794885888907521,0.0,0.0,0.0,0.0,unclassified Flavonifractor
msp_1520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04136344676060601,0.0,0.0,0.003201796925767537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048316769582945375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Ruminococcaceae
msp_1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004507859790483888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01701770762869389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Alistipes
msp_1523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023042112000135125,0.0,0.0,0.0,0.0,0.0,0.0,0.07462803143329316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008860444785782138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Desulfovibrio sp. Zagget14
msp_1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043740865387735355,0.004507859790483888,0.0,0.014303706024714521,0.0,0.0410225767276472,0.0,0.0,0.0,0.05061756813451421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04579448323256104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00954650345097675,0.0,0.0,0.0,0.0,0.0,0.0,0.02474765344230713,Clostridium hylemonae
msp_1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Succinatimonas
msp_1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10185848287733201,0.0,0.09310537427147554,0.0,0.0,0.0,0.11485410808680824,0.0,0.0,0.01760999793007553,0.009100579852937947,0.0,0.02679248512689922,0.0,0.0,0.04213924798113356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Ruminococcus
msp_1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006830320303522637,0.0,0.0,0.006177332990225984,0.003201796925767537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01701770762869389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olsenella sp. An188
msp_1529,0.0,0.0,0.0,0.0,0.0,0.0,0.05474927859294784,0.02311910880008882,0.09099631096196477,0.05974610759705967,0.0,0.0,0.04594846295993939,0.15977533515790596,0.0,0.0,0.0,0.0,0.0,0.08049474121794795,0.0,0.0,0.0,0.05287700133445426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07020863619011608,0.0,0.0,0.0,0.0,0.09087696299994896,unclassified Lachnoclostridium
msp_1530c,0.0,0.0,0.0,0.0,0.0,0.0,0.04805777731905945,0.0,0.0,0.08278247069349282,0.020992914809503892,0.008910171848577581,0.0,0.0,0.028046282510086312,0.0725740192370838,0.0,0.0,0.0,0.02832910760600853,0.0,0.047340866143180414,0.09697637601347453,0.09111617794509652,0.002779980243698536,0.03988439291060582,0.02831849484596687,0.0,0.05305588501017929,0.0,0.0011029790443185796,0.0,0.01973022168085918,0.0,0.001692995543984507,0.0,0.00837548123827456,0.030627902004972046,0.0,0.0,unclassified
msp_1531c,0.022774100113424314,0.0,0.0,0.0,0.0,0.0,0.0,0.0004830069203850284,0.027951473861175642,0.0,0.0,0.0,0.20785691087125951,0.014003824750385148,0.0,0.012488239928659132,0.0533902269123795,0.0,0.0,0.028176828916552616,0.0,0.03614344826060497,0.0,0.03920129362012536,0.0,0.04871069645716283,0.04696556542198443,0.03736636026648057,0.0,0.07180570119139165,0.0,0.06798879019516564,0.0,0.0,0.0,0.0726692631738028,0.007035591049562214,0.0,0.0,0.0,unclassified Olsenella
msp_1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009932994408848613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1533,0.138545597961307,0.0,0.036450944139642366,0.0,0.047999312607358784,0.07214765288768273,0.2957355978613633,0.0655242219276169,0.22177903573549948,0.0,0.017967008436701022,0.011470375353593493,0.32272121679074467,0.2060368811396393,0.04051383372825418,0.1197131391125986,0.0,0.12196683493028732,0.0,0.02835731642858221,0.0,0.10912641770139347,0.013094570021973131,0.03561709925109419,0.04944263424936303,0.0,0.013203484364708293,0.09805980936638287,0.11669411683636798,0.12005190479372496,0.0,0.0014495737720084734,0.16514105897632106,0.1355027715236128,0.01393990250036958,0.054158765570984174,0.03644139858237842,0.0952465192474079,0.022692596950125012,0.09433904126344736,unclassified Clostridiales
msp_1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07462803143329316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1538,0.0,0.0,0.13396152683872858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028565683755985317,0.0,0.08389599020503027,0.0,0.0,0.0,0.0,0.02623059348963017,0.0,0.0,0.0,0.0,0.0,0.1863308723887067,0.0,0.0,0.0,0.0,0.0,0.1542932946628152,0.15546735688327654,0.0,0.0,0.04766889207094567,0.0,0.0,0.0,0.043689690753768946,0.0,0.014429406017895266,unclassified Firmicutes
msp_1540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010517288197604424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1541,0.0,0.19518001458970663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06542376697868442,0.0,0.010436056916102127,0.0,0.0,0.0,0.07376281065968843,0.0,0.0,0.027699995948992952,0.0,0.0,0.09986793692945703,0.0,0.03244426966857535,0.0,0.0156876647392572,0.049109236345981355,0.06517850743415948,0.10474860996745015,0.13962203749395183,0.11435543402492061,0.08455619143460882,0.0,0.0,0.03673964928586387,0.0010007258344894598,0.0,0.0,0.019489986976879498,unclassified Clostridiales
msp_1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006177332990225984,0.003201796925767537,0.0,0.0,0.0,0.07462803143329316,0.0,0.0,0.0,0.0,0.0,0.12061070298623129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Firmicutes
msp_1543,0.0,0.04879500364742665,0.03719141545036145,0.0,0.0134887771502346,0.0,0.059012682154233435,0.0,0.0,0.0,0.0,0.0,0.32178931351430334,0.34121401760929765,0.0,0.0,0.0,0.06217177536742335,0.03508851218900166,0.0,0.23003734436598697,0.025992829165949704,0.09072217546894179,0.0,0.0,0.0,0.03614430808657065,0.01883531338051098,0.0,0.0,0.009735059669798606,0.07655089256845064,0.0,0.12192170171469384,0.10762617629431967,0.18949924368498217,0.0,0.0,0.17862068611993406,0.0,Streptococcus oralis
msp_1545,0.0,0.0,0.09966797673214552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025083695741268584,0.0,0.0,0.0,0.0,0.0,0.0,0.004076352769941918,0.0,0.016480658770945098,0.0,0.012651521559137267,0.35243697686267034,0.09873933416322511,0.0,0.0,0.0,0.0,0.0,0.13200690586680083,0.36417807696877413,0.1084748109780373,0.08936965155003766,0.0,0.0,0.0,0.05398362850925814,0.0,0.0,0.019043707576611352,unclassified
msp_1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009754023158727,0.0,0.0,0.0,0.0,0.012020702503874787,0.0,0.0,0.0,0.0,0.0,0.026160517404654814,0.0,0.0,0.0,0.0,0.0,0.0,0.01324320501166451,0.0,0.0,0.0,0.061055277281110536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Muribaculaceae
msp_1548,0.0,0.0,0.0,0.0,0.005674042913586491,0.0,0.0,0.0,0.0,0.006830320303522637,0.0,0.0,0.18412435413399755,0.05474222402423287,0.0,0.0,0.0,0.0,0.0,0.1190544516538325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07005344208421638,0.0,0.0,0.0,0.0,0.06572845103735547,0.0,0.04495585146334771,unclassified Ruminococcaceae
msp_1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10068685784516143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861238248356829,0.0,0.12275946629270357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Oscillibacter
msp_1550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029509369006785524,0.0,0.0,0.0,0.0,0.0,0.0,0.06452366158246169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012623201748988646,0.0,0.0,0.02407573447411489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02254356056940264,0.0,0.0,0.0,0.060771453356607275,0.0,0.0,0.0,0.0,0.07955317721714436,0.0,0.02077467891107291,0.0,0.0,0.0,0.09311873130652719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016186711158508272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03878609452661838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10924534216155937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Lachnospiraceae
msp_1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0366743628282833,0.09585887321985259,0.058618250341157176,0.0,0.0,0.012073300098923467,0.2002730517282609,0.2694056209378862,0.0004165122575444308,0.03872460468182986,0.04595907314117159,0.06239552641369629,0.0,0.10738408547557979,0.1023881081269037,0.0454246137996813,0.0,0.08633729219103262,0.0,0.0,0.0,0.001662853021419086,0.0,0.10289419028441298,0.0,0.10406671823119523,0.036861383031668866,0.00810732277335051,0.04357920506591008,0.0,0.0,0.0,0.0,0.02575540713605314,unclassified Blautia
msp_1554c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009483976834614447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871197629565805,0.029862581052866724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kluyvera georgiana
msp_1555c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09751281529772925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1556,0.20414246160913804,0.14638501094228,0.21926954881072008,0.0,0.0,0.0,0.0,0.0828373085910471,0.10063079528500553,0.0,0.0,0.0,0.08089968897716455,0.0,0.0,0.0,0.0,0.0,0.0,0.0456270223170689,0.0,0.0,0.06264735956559317,0.0,0.07024416144251457,0.0,0.021933242608290864,0.1902210963184251,0.16488629687535594,0.1348212080196181,0.0,0.0,0.02427358723410204,0.023505767043953442,0.11160279221619851,0.0,0.0,0.035724300424954614,0.0,0.05402821211059822,Holdemania filiformis
msp_1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07952867200872604,0.0,0.013029579229061363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04181007460264237,0.0,0.0,0.0,0.0,0.0,unclassified Eggerthellaceae
msp_1558,0.07996249127170477,0.0,0.0628335256694382,0.0,0.0,0.0,0.06382931414613147,0.0,0.0,0.0,0.0,0.0,0.27216628696035494,0.38773097456699407,0.0,0.0,0.11411054759265062,0.0,0.005975615179210737,0.0,0.0,0.0,0.0,0.0,0.0452471982955315,0.0,0.07449862697791547,0.10134720674406497,0.11255038195628622,0.19894759684190674,0.0,0.0,0.0,0.05855363255644364,0.0,0.308057604680917,0.016118067990066105,0.0,0.18666579800388663,0.032400590133388016,unclassified Clostridiales
msp_1559c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03769275091343473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002945413741430705,0.0,0.0,0.01660989314958038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porphyromonas sp. HMSC065F10
msp_1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010517288197604424,0.0,0.04584876222501746,0.0,0.012582763289794137,0.0,0.04601597103137654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Bacteroidales
msp_1561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified
msp_1562,0.023209274000941967,0.0,0.0,0.0,0.06967091692565186,0.0,0.0,0.0,0.008878522327505476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20144661341100248,0.0,0.0,0.0,0.011447737441710121,0.0,0.05129413432351096,0.0,0.0,0.0,0.03672512787501211,0.04053986959777336,0.0,0.0,0.1380984616405943,0.0,0.0,0.0,0.020234897439518288,0.0,0.17405389090593795,0.0,0.0,unclassified Clostridiales
msp_1564,0.0,0.0,0.0,0.0,0.0,0.0,0.09876466863178213,0.0986239019714212,0.07467957648533834,0.0,0.0,0.016587210182037317,0.30685612700209847,0.17818030102125845,0.08273414601835209,0.06407340468477547,0.026957220523765386,0.07783315776247873,0.010360856600131104,0.16638872743806016,0.0,0.06582213411654182,0.0,0.102750581314961,0.0,0.0,0.05186829302741417,0.06376607180470514,0.10383000974768933,0.22069919269514235,0.05487083184115643,0.004174811282604735,0.12064013331413304,0.10245222710447063,0.0,0.0,0.0,0.0,0.09397587035177783,0.0891755893664496,unclassified Firmicutes
msp_1565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015547506548602735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Clostridiales
msp_1567,0.0,0.0,0.03260773253630119,0.0,0.0,0.0,0.025044186642089215,0.0,0.0,0.004553546869015107,0.03642307546948629,0.0,0.09988796295638996,0.1015488537191336,0.0,0.0,0.0,0.0,0.0,0.1762331008048559,0.0,0.000921832574303713,0.0,0.22752051887672486,0.0,0.0,0.02513074127000309,0.0,0.0,0.0,0.008063224102982498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040018539265000576,0.0,Clostridium disporicum
msp_1568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02009754023158727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unclassified Prevotella
msp_1570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003201796925767537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005219267359357283,0.0,0.0,0.0,0.0,0.0,0.0,0.037394318689958045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Porphyromonas asaccharolytica
msp_1571c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19565594803123165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tissierellia bacterium S7-1-4
msp_1572,0.030245070718021964,0.0,0.0,0.0,0.045348142405787654,0.0,0.0,0.0,0.0,0.0,0.009483976834614447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177415827902226,0.0,0.0,0.0,0.027663343457082386,0.003995550264055012,0.05851359225876374,0.056796584927832704,0.047533785812823734,0.052598107191878934,0.016040635373007872,0.0,0.015015624378259311,0.0,0.0,0.0,0.0,0.0,0.0013616128185684534,0.0,0.0,unclassified Pseudoflavonifractor
