gp,index,Austria,China,Denmark,Fiji,Finland,France,India,Italy,Japan,Luxembourg,Madagascar,Mongolia,Peru,Spain,Sweden,"Tanzania, United Republic of",Thailand,United Kingdom,United States of America
msp_1622,Clostridium sp. 2789STDY5608793,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1628,Lachnoclostridium sp. An118,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
msp_1631,Oxalobacter formigenes 2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1634,Slackia piriformis,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1639,Desulfovibrio sp. An276,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1640,Alistipes sp. CAG:831,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1643c,Ruminococcus sp. JC304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1648,Peptoniphilus senegalensis,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1655c,Desulfovibrio desulfuricans,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1666,Mollicutes bacterium Phil14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1671c,Neglecta timonensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
msp_1682c,Clostridioides difficile,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
msp_1684,Faecalicatena contorta,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1696c,Desulfovibrio sp. 92-2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
msp_1697,Enterococcus avium,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1698,Lachnoclostridium sp. An14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1701c,Olsenella sp. Marseille-P3256,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1702,Streptococcus australis,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1704c,Enterococcus asini,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1714,Cloacibacillus evryensis,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1724,Phocea massiliensis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1737,Bacteroides stercorirosoris,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1747,Faecalicatena fissicatena,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1748,Streptococcus gordonii,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1754,Raoultella ornithinolytica,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1766,Enterobacter ludwigii,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1772c,Clostridium neonatale,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1773,Lactobacillus oris,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1776c,Anaerofilum sp. An201,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1779c,Blastocystis sp. subtype 9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
msp_1780c,Clostridium jeddahense,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1782,Prevotella melaninogenica,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
msp_1783,Fusobacterium periodonticum,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
msp_1784,Prevotella jejuni,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1785,Haemophilus sp. CCUG 66565,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
msp_1787,Prevotella salivae,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
msp_1788,Lachnoanaerobaculum saburreum,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
msp_1789,Alloprevotella tannerae,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1790,Fusobacterium nucleatum subsp. polymorphum,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1793,Prevotella denticola,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1794,Haemophilus paraphrohaemolyticus,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1801,Haemophilus parahaemolyticus,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1802,Haemophilus sputorum,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
msp_1805,Lactobacillus gasseri 1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1808,Prevotella veroralis,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1810,Streptococcus salivarius 2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
msp_1815,Enterobacter mori,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1816,Citrobacter freundii,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
msp_1820,Clostridium sp. CL-2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
msp_1883,Aeromonas caviae,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
msp_1942,[Clostridium] hiranonis,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
